Name,Location,Price,Date Posted,Product URL,Image URL
Good condition bike,"Neath, Neath Port Talbot",£40.00,1 day ago,https://www.gumtree.com/p/bicycles/good-condition-bike/1477719956,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/ee565a68-3386-44ca-b88c-eefee1155a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/98f372a9-8b24-4d4a-6bf6-e5371c3e9c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/53943df2-2941-4231-497a-142ae9442000/86']"
Bianchi off road 29.2 2018 model,"Killingworth, Tyne and Wear",£225.00,3 days ago,https://www.gumtree.com/p/bicycles/bianchi-off-road-29.2-2018-model/1477860506,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6cbe39b7-b15c-4cf1-7386-b7a983f88f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/b9010141-abb5-483e-ccb8-1851c35d3400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/53943df2-2941-4231-497a-142ae9442000/86']"
Merida Big Trail 700 Mountain Bike 2023 - Hardtail MTB.,"Bolton, Manchester",£950.00,16 days ago,https://www.gumtree.com/p/bicycles/merida-big-trail-700-mountain-bike-2023-hardtail-mtb./1477116062,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/767f385b-99d6-4873-3623-24385ed4f400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8b958965-3fb1-482c-89b7-0233cc68e300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/53943df2-2941-4231-497a-142ae9442000/86']"
Electric bike converted with 2023 Swytch Kit - £100 reduced,"Kennington, London",£520.00,6 days ago,https://www.gumtree.com/p/bicycles/electric-bike-converted-with-2023-swytch-kit-%C2%A3100-reduced/1473796962,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/50750e00-f2a8-40b8-0d17-d72e9fab6e00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/9c38e5e1-a073-42f3-2698-3afb2db76d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86']"
"Ladies Claud Butler ""Lakeside "" cycle","Crewe, Cheshire",£150.00,3 days ago,https://www.gumtree.com/p/bicycles/ladies-claud-butler-lakeside-cycle/1477874735,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/cf3675e6-1a69-49ba-2426-981aa8a26a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/77738505-ff05-4293-c26f-c4a7ac8e6100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8b033572-0b65-49bd-9bcd-6f8db6177a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86']"
20inch squish kids bike,"St Andrews, Bristol",£150.00,2 days ago,https://www.gumtree.com/p/bicycles/20inch-squish-kids-bike/1459376561,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4f9c0743-9f69-4085-b84a-17b1b9fb1200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/86121232-cf7f-45f7-3794-4755b500dd00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/53943df2-2941-4231-497a-142ae9442000/86']"
Claudbutler urban 100 gents commuting bike fully serviced,"Stretford, Manchester",£90.00,27 days ago,https://www.gumtree.com/p/bicycles/claudbutler-urban-100-gents-commuting-bike-fully-serviced-/1476536214,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/fa78d288-ce5b-44ff-b898-49db8591c100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/dde3b4d7-fcff-4853-c8ef-3a0e45339f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86']"
Kona Lana’i Deluxe Mountain Bike,"Worsley, Manchester",£150.00,15 days ago,https://www.gumtree.com/p/bicycles/kona-lana-i-deluxe-mountain-bike/1477221582,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/10854af2-0b76-42ab-f453-268507c6b100/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8dee15c5-4399-4f6a-9bb7-85bc7450db00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/53943df2-2941-4231-497a-142ae9442000/86']"
Specialized Tarmac 54,"Penylan, Cardiff","£1,499.00",11 days ago,https://www.gumtree.com/p/bicycles/specialized-tarmac-54/1477439173,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0ecec8ff-98a3-4a57-acd4-c88831b08200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/03b2516b-44bb-4901-89dd-6058687cae00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86']"
Carrera Hellcat Mountain Bike. 29in wheel 18 in frame. Halfords,"Tonbridge, Kent",£150.00,1 day ago,https://www.gumtree.com/p/bicycles/carrera-hellcat-mountain-bike.-29in-wheel-18-in-frame.-halfords/1478001183,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a3d3f776-2db5-4536-0bec-879f5e08d400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6edd0542-18c2-44e7-529e-e1842bbf4900/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86']"
Superb Moda road bike,"Hackney, London",£380.00,5 days ago,https://www.gumtree.com/p/bicycles/superb-moda-road-bike/1477752355,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0033114c-de1f-4a16-4f13-a39fd8c29700/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/eba58713-1066-4a95-68a7-dc4b91182300/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8b033572-0b65-49bd-9bcd-6f8db6177a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86']"
Lovely Girls Carrera Crossfire 16 inch Bike,"Elgin, Moray",£120.00,10 days ago,https://www.gumtree.com/p/bicycles/lovely-girls-carrera-crossfire-16-inch-bike/1477457179,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a3d3daca-42ab-471f-c5de-d0c22a48a600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4eb90b88-096d-4699-d164-c768e2e87f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0a2804c3-3b5d-46ff-87e8-dd9f19dab600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8b033572-0b65-49bd-9bcd-6f8db6177a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86']"
2002 Galia 570 for sale,"Plymouth, Devon","£14,900.00",6 days ago,https://www.gumtree.com/p/bicycles/2002-galia-570-for-sale/1477730841,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6c9c8313-97f8-4cbb-4b17-839f85d0e000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a5c7aadd-b7f1-4f69-8875-4e634f455500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0a2804c3-3b5d-46ff-87e8-dd9f19dab600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8b033572-0b65-49bd-9bcd-6f8db6177a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86']"
Trek Domane 4c 2015,"Calne, Wiltshire",£350.00,27 mins ago,https://www.gumtree.com/p/bicycles/trek-domane-4c-2015/1478082503,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/49e47642-bff1-46d4-4c2e-77fe063ad000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/82f5c3a0-6537-4003-92a0-a7882b76fc00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/2d681939-a15b-4eb3-7767-fdddc5b1e200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/53943df2-2941-4231-497a-142ae9442000/86']"
Men’s 56” Fuji Road Bike,"Roundhay, West Yorkshire",£150.00,2 days ago,https://www.gumtree.com/p/bicycles/men-s-56-fuji-road-bike/1476825977,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/44131525-4549-4fba-05b5-96f2d2e66200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/6011bf5f-a3a5-4172-04a6-be04c7f09a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8b033572-0b65-49bd-9bcd-6f8db6177a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/1feb9ffb-cbe6-4264-df52-586a0eac7400/86']"
Electric Bike,"Bournemouth, Dorset",£490.00,23 days ago,https://www.gumtree.com/p/bicycles/electric-bike-/1476735396,"['https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/c47460fc-ecd7-4c6e-11f4-60ab502b8000/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/73f52925-8bad-460a-c314-802051c43500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0a2804c3-3b5d-46ff-87e8-dd9f19dab600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/8b033572-0b65-49bd-9bcd-6f8db6177a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/90f28a9f-8acf-483e-b957-0f583a460f00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/4b0da212-e0f8-4eff-6555-d86c212c4d00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/0176603c-fce5-4d3b-ea1e-2da957e3a500/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/571fa998-0c87-4b93-624b-fe4d1e7dd200/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/28d6cbc1-feae-439f-2204-6c9a8c270800/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/a6bf4a43-18af-4fde-ec66-8f9499c17600/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/3fcd9269-bfaa-43dd-06b6-4b1cf0dc0a00/86', 'https://imagedelivery.net/ePR8PyKf84wPHx7_RYmEag/15ec94b1-4b42-433b-97e9-a41bd3533c00/86']"
